pos,label
v-sappng- d-------- l-s---mg- a-s---ng- n-s---ng- d-------- u-------- c-------- v3saia--- a-p---na- l-s---mn- n-s---mn- u-------- v3siia--- v-sppamn- l-s---md- n-s---md- d-------- d-------- c-------- n-s---mn- d-------- v3sfia--- u--------,h
p-p---na- v-saiamn- a-s---na- d-------- l-p---mg- n-p---mg- l-p---ma- n-p---ma- u-------- p-p---mn- p-s---ma- v3paia--- v--ana--- l-s---ma- n-s---ma- u-------- a-p---ma- v3saia--- u-------- d-------- c-------- v3saia--- l-p---ma- v-pappma- r-------- l-s---nd- n-s---nd- l-p---mg- n-s---mn- u-------- a-p---ma- d-------- c-------- n-p---ma- n-p---ma- u--------,h
v-sapamn- d-------- p-p---ma- c-------- v-sapamn- l-p---md- n-p---md- v3saie--- u-------- c-------- a-s---mn- d-------- n-s---mn- v3saip--- c-------- p-p---ma- v3saia--- l-p---mg- n-s---mn- v3saia--- u--------,h
v-sppamd- d-------- a-s---md- l-s---md- n-s---md- v-sapamn- l-s---mn- n-s---mn- v3siia--- d-------- c-------- v3siia--- u-------- d-------- a-p---na- v-sppamn- r-------- p-s---ma- a-p---na- n-p---na- u-------- c-------- d-------- d-------- v3siie--- p3s---ma- r-------- l-s---na- p-s---mg- n-s---na- u-------- p-s---na- p3s---ma- p-s---mn- n-p---fd- l-s---mg- n-s---mg- v3saia--- u-------- p-s---nn- a-s---na- v3siia--- l-s---fn- p-s---mg- n-s---fn- r-------- l-s---fg- n-s---fg- u--------,h
l-s---mn- d-------- p3s---ma- v-sapamn- v3siie--- c-------- p-s---mg- v3spie--- l-s---nn- n-s---mg- n-s---nn- u--------,h
n-s---mn- d-------- v3siia--- u-------- p-s---mn- d-------- v--ana--- u-------- l-s---nn- n-s---nn- p-s---mg- d-------- d-------- v--pna--- u--------,h
n-s---mn- d-------- p-s---ma- v3siia--- l-s---md- n-s---md- a-s---mas d-------- c-------- a-s---mas v-sppama- a-p---mg- n-p---mg- u-------- a-s---mas d-------- d-------- u-------- c-------- v-sppana- p-s---md- n-s---ma- v--anm--- u-------- c-------- d-------- r-------- p-s---mg- d-------- v3saip--- l-p---nn- v-pppann- u-------- p-s---md- v3saia--- l-s---na- n-s---na- u-------- a-s---mas c-------- u-------- c-------- l-s---mg- n-s---ng- r-------- n-p---ma- v3saia--- u--------,h
c-------- d-------- d-------- v-spp-nn- d-------- v--ana--- a-s---md- p-s---md- l-s---fa- n-s---fa- c-------- d-------- p-s---ma- v--pna--- u-------- a-s---nac v--pna--- n-p---mg- p-s---md- v--ana--- p-s---na- l-s---na- a-s---na- c-------- n-p---mg- u--------,h
d-------- d-------- n-p---ma- d-------- a-p---ma- p-s---ng- v-pppama- n-p---ma- r-------- n-p---mg- v--rna--- u-------- n-p---ma- c-------- n-p---ma- v-pppama- l-s---na- d-------- n-p---mg- d-------- v--rna--- n-p---ma- u--------,h
n-s---mn- d-------- d-------- v-sapamn- r-------- n-s---ma- a-------- c-------- a-------- d-------- l-s---fg- n-s---fg- v3saip--- u-------- n-p---mn- c-------- v3paia--- n-p---md- r-------- l-s---fa- p-s---mg- n-s---fa- u-------- v-papamn- l-s---fg- r-------- n-s---fg- n-s---mg- n-s---fg- r-------- n-p---na- a-------- c-------- a-------- n-p---ng- v-pppana- u-------- d-------- c-------- a-s---na- l-p---mn- n-p---mn- v3piia--- u--------,h
a-s---md- d-------- n-s---md- v3saia--- d-------- p-p---md- p-p---na- v-papamd- c-------- v3paia--- r-------- n-s---mg- u-------- v-papamn- c-------- d-------- v3paip--- n-s---fd- v-pappmn- u--------,h
d-------- d-------- r-------- n-s---mg- l-p---mn- n-p---mn- d-------- c-------- l-s---mn- n-s---mn- v-papamn- l-p---md- n-p---md- v3piia--- l-s---na- r-------- a-s---fg- l-s---fg- n-s---fg- u--------,h
n-s---ma- d-------- n-s---mn- a-s---na- p-s---na- a-s---na- v-sapamn- v3siia--- r-------- p-s---md- u-------- r-------- p-s---na- v3saia--- u--------,h
d-------- d-------- n-s---mn- v-sapmmn- d-------- c-------- v-sappmn- v3saia--- c-------- n-s---ma- n-s---na- p-p---ng- v-sapama- n-s---fg- v3saia--- u-------- c-------- v3spse--- p1s---md- a-s---na- u-------- p-s---ma- c-------- v-sapmmn- d-------- a-s---fg- l-s---fg- n-s---fg- v3saia--- u--------,h
n-p---ma- d-------- v1sria--- n-p---md- a-p---md- v-pppema- u-------- n-p---nn- d-------- d-------- n-p---ma- c-------- n-p---ma- d-------- r-------- n-s---md- v-pppema- v--pne--- u-------- c-------- d-------- l-p---md- v-pppamd- n-s---fa- v3ppia--- u-------- c-------- d-------- p-s---md- v--pna--- u-------- c-------- d-------- a-p---ma- v3paia--- l-p---ma- n-p---ma- c-------- d-------- l-p---mn- n-p---mn- v--pna--- u--------,h
l-p---mn- d-------- v3ppia--- n-s---md- d-------- r-------- l-p---na- a-p---nas l-p---ng- n-p---ng- v-pppamn- n-p---fa- v--pna--- u-------- l-s---ma- n-s---ma- a-s---ma- l-s---mg- n-s---mg- n-p---na- v-pppamn- u--------,h
v3ppia--- d-------- n-s---md- d-------- d-------- n-s---fd- d-------- n-s---fd- d-------- n-s---nd- d-------- n-s---nd- c-------- n-p---md- u--------,h
p-p---md- d-------- d-------- v3ppia--- a-p---md- d-------- u-------- v3pria--- c-------- d-------- l-s---fd- n-s---fd- v--pna--- u-------- r-------- d-------- n-p---mg- v-papamn- c-------- n-s---mn- u--------,h
v3ppia--- d-------- n-p---mn- l-s---fa- n-s---fa- n-s---fn- u-------- n-p---mn- d-------- n-s---fa- u-------- n-p---mn- c-------- n-s---fa- u--------,h
n-s---fn- d-------- l-p---md- n-p---md- r-------- l-p---ma- v-prpema- n-p---ma- a-s---fn- v3sria--- u--------,h
d-------- n-p---ma- v3ppie--- c-------- n-s---na- v3ppia--- v-pppamn- v--pna--- u-------- d-------- n-s---fd- v3ppia--- u-------- d-------- n-s---md- u-------- d-------- n-p---nd- u-------- c-------- n-p---fd- u--------,h
l-p---mg- d-------- c-------- a-s---md- v--pna--- v3spsa--- u-------- r-------- n-s---ma- a-s---ma- v-sapamn- l-s---na- n-s---na- v3spia--- l-s---ma- n-s---ma- u-------- v-srpemn- l-s---ma- n-s---ma- n-s---fd- d-------- u--------,h
a-s---md- d-------- d-------- l-s---md- v-sppamd- a-s---fd- a-s---md- d-------- p-s---md- v3spie--- v--fnm--- a-p---na- u-------- l-s---mn- c-------- l-p---md- a-p---md- n-p---md- v3spie--- d-------- v--pne--- c-------- l-s---md- n-s---md- u--------,h
r-------- d-------- d-------- l-p---md- a-p---md- n-p---md- d-------- p-s---mn- v3spie--- u--------,h
c-------- d-------- v-sapamn- r-------- n-p---na- l-s---na- n-s---na- v2sasm--- l-p---na- n-p---na- v-sapamn- n-s---fa- d-------- a-s---fas u-------- d-------- c-------- l-s---na- n-s---na- u-------- r-------- p-s---fg- v3saia--- d-------- a-p---na- l-p---na- n-p---na- u--------,h
v-sapamg- d-------- p-s---mg- n-s---mn- n-s---mn- v-srpamn- v3spia--- n-s---fa- u-------- a-s---fa- d-------- p-p---mn- v3ppia--- v--pna--- l-s---fa- n-s---fa- u--------,h
r-------- d-------- d-------- n-s---mg- d-------- p-p---md- n-s---mn- v3spia--- n-p---fa- v--pne--- u--------,h
v-sapamn- d-------- a-s---ma- n-s---ma- v3spie--- l-s---mn- v-sapamn- l-p---na- n-p---na- c-------- v3spie--- p-s---na- a-s---na- p3s---ma- n-s---mn- v3spia--- u--------,h
n-s---fa- d-------- a-p---fg- d-------- a-s---fa- v--pna--- v3ppia--- p-s---fd- a-s---mn- v3saim--- u--------,h
r-------- p-s---fd- d-------- a-s---fa- n-s---fa- l-p---fg- p-p---fg- v3ppia--- v--pne--- u--------,h
r-------- l-s---fd- l-p---mn- a-p---mn- p-p---mg- n-s---ma- d-------- n-s---ma- d-------- n-s---ma- c-------- n-s---ma- v3ppie--- a-p---ma- a-p---ma- r-------- n-p---fd- u-------- l-p---mn- c-------- n-p---mn- p-p---mg- l-p---na- n-p---na- l-p---mg- n-p---mg- v3ppie--- u--------,h
n-p---md- d-------- a-p---md- v3ppia--- u-------- n-p---nd- c-------- a-p---md- c-------- d-------- a-p---md- u--------,h
d-------- r-------- p-s---na- v3ppia--- n-p---mn- l-p---ma- n-p---ma- v-pppema- v-pppama- v--pne--- u-------- c-------- p-p---md- r-------- n-s---ng- v3spie--- p-s---nn- n-s---mg- a-s---nn- u--------,h
c-------- d-------- p-s---nn- v3spoe--- u-------- v-pppama- d-------- d-------- v--pne--- u--------,h
n-s---nd- d-------- d-------- v3ppie--- u-------- c-------- p-p---md- d-------- v--ana--- v3spia--- u-------- d-------- v--ana--- a-s---na- p-s---mg- u--------,h
p-p---na- d-------- d-------- d-------- v3spie--- u-------- v-pppemn- c-------- v3pria--- v--pne--- l-p---na- a-p---nas l-p---ng- n-p---ng- u--------,h
p-s---nn- d-------- d-------- v3sasp--- p-p---md- v-pppemd- u-------- p-s---na- l-s---fd- a-s---fd- v-pppamd- v3spia--- l-s---mn- n-s---mn- u-------- r-------- p-s---mg- d-------- v-pppamn- v3ppse--- u-------- c-------- c-------- d-------- v3sasp--- c-------- v3ppia--- u-------- v3ppia--- p-s---nd- u-------- c-------- c-------- d-------- v3sasp--- u-------- v3ppia--- u--------,h
l-p---na- d-------- c-------- v-pppamn- v3pasm--- u-------- v-pppemn- v3ppia--- u--------,h
v-pppamn- d-------- p-p---md- r-------- l-p---fd- n-p---fd- u-------- p-s---nd- d-------- p-s---mn- v3saoa--- c-------- a-p---mn- v3ppia--- l-p---mn- v-pppamn- u--------,h
r-------- d-------- l-s---ng- v--pna--- p-p---ma- v3ppia--- l-p---md- n-p---nd- u--------,h
c-------- d-------- v3spsa--- a-s---mn- a-s---mnc a-s---nd- u-------- l-p---fa- n-s---fn- v3ppie--- u--------,h
c-------- d-------- a-s---nd- v3spsa--- a-s---mn- a-s---mnc u-------- v-sppamn- v3spia--- l-s---ma- a-s---ma- u--------,h
v3ppia--- d-------- r-------- a-p---mg- l-p---ma- a-p---na- p-p---mg- v-pppama- r-------- d-------- p-p---ma- u-------- a-p---na- c-------- l-p---ma- a-p---ma- u--------,h
d-------- d-------- r-------- n-s---ma- v-pppamn- v3ppia--- u--------,h
a-p---na- d-------- l-p---ma- p-p---ng- d-------s v-prpema- r-------- n-s---fd- v3ppie--- u-------- v-pppamn- p-p---ma- v--pna--- n-p---mg- a-s---nd- l-p---na- a-p---na- a-p---ma- u-------- l-p---ma- d-------- p-p---ma- r-------- n-s---ma- l-s---fg- n-s---fg- v--pne--- u-------- l-p---ma- c-------- d-------s v-pppama- r-------- p-p---mg- a-p---ma- v--pna--- u--------,h
r-------- d-------- n-p---mg- v-pppamg- d-------- v3siia--- l-p---nn- n-p---nn- p-p---ng- u-------- a-p---mg- d-------- n-p---mn- d-------- l-p---mg- a-p---na- v-pppamg- p-p---md- u-------- p-p---mn- d-------- d-------- l-p---mg- a-p---mg- u-------- l-p---mn- c-------- d-------- l-p---mg- v-pppemg- u-------- r-------- l-s---ma- a-s---ma- d-------- n-s---ma- c-------- l-p---mn- n-p---mn- v3ppia--- u--------,h
v3siia--- d-------- d-------- l-s---nn- n-s---nn- n-s---mv- d-------- c-------- v-sppana- u--------,h
a-p---na- d-------- a-p---na- n-p---mn- v3ppie--- n-p---mg- d-------- u--------,h
d-------- d-------- d-------- l-s---fa- a-s---fa- n-s---fa- v-papamn- l-s---fg- p-p---mg- v--pna--- a-s---fac v3ppia--- u-------- c-------- r-------- l-p---ma- n-p---ma- l-p---ma- a-p---ma- n-p---ma- u--------,h
d-------- n-p---fa- d-------- a-p---fa- v-pppemn- v3ppia--- u-------- c-------- d-------- d-------- r-------- n-p---mg- v-papamn- n-p---md- v3ppie--- u--------,h
v3ppia--- d-------- a-s---mn- p-p---mg- a-p---fa- d-------- a-p---fa- n-p---fa- u-------- a-s---nd- c-------- d-------- a-p---ma- n-p---fa- v3ppie--- u--------,h
n-s---fn- d-------- a-s---fn- v3srie--- u-------- r-------- l-s---nn- v--pne--- v--pna--- a-s---ma- u-------- p-s---mn- d-------- a-p---ma- v3sasa--- n-p---ma- u--------,h
l-s---md- d-------- l-p---ma- a-p---ma- v-sppamd- n-p---na- v3spia--- n-s---mn- r-------- a-s---na- n-s---na- u--------,h
l-s---na- a-s---na- d-------- v3ppie--- a-s---na- v--pna--- u--------,h
v3ppia--- d-------- l-p---ma- n-p---ma- r-------- a-s---mg- v-papmmn- r-------- a-s---mg- n-p---na- a-p---na- u-------- v--pna--- d-------- v--pna--- c-------- v--pne--- u--------,h
d-------- d-------- c-------- a-s---mn- v3sasm--- u-------- d-------- v3spie--- r-------- n-s---fa- l-s---md- n-s---fv- u-------- c-------- r-------- l-p---fd- n-p---fd- n-s---fa- v3spia--- u--------,h
p-s---ng- d-------- r-------- p-s---na- d-------- v3spie--- u-------- c-------- c-------- v3sasa--- v-sppemn- u-------- a-s---fa- n-s---fa- l-s---md- n-s---fv- v3sasa--- u--------,h
v1spia--- d-------- d-------- a-s---ma- l-s---ma- n-s---ma- u-------- v1spia--- c-------- d-------- p-s---ma- u-------- l-s---nn- d-------- a-s---fg- n-s---fg- r-------- d-------- a-s---ma- l-s---ma- n-s---ma- p-s---ma- v--pna--- u-------- c-------- l-p---mg- a-p---mg- n-p---mg- p-s---ma- l-p---mg- p-s---mg- n-p---mg- r-------- a-s---fd- n-s---fd- a-s---na- n-s---na- v--pna--- u--------,h
d-------- v-sapemn- c-------- v2spse--- a-p---na- d-------- c-------- a-p---nac l-p---na- n-p---na- v-sppama- l-p---ng- n-p---ng- u-------- d-------- l-s---md- n-s---md- v3spie--- u--------,h
v--ana--- d-------- p-s---ma- d-------- v3ppia--- l-s---ma- p-s---mg- n-s---ma- c-------- n-s---fa- u-------- c-------- a-p---na- d-------- p-p---nn- v3saim--- u-------- a-s---fa- n-s---fa- v3ppia--- v-pppena- p-p---na- v--anp--- d-------- a-p---na- v-sppama- c-------- a-p---na- u--------,h
d-------- d-------- d-------- v3ppia--- v-srpana- v--pna--- l-s---ma- d-------- d-------- n-s---ma- r-------- l-s---mg- u-------- p-s---mg- n-s---mg- v--pna--- u--------,h
p-p---na- d-------- p-p---md- v--pna--- d-------- v3spia--- u-------- p-p---nn- d-------- v--pna--- v3spia--- u--------,h
a-s---nn- d-------- p-p---md- l-s---nn- v--pne--- v3srie--- u-------- a-p---na- c-------- l-s---nn- v--pna--- n-s---na- u-------- a-p---ng- d-------- c-------- a-p---ng- r-------- u-------- d-------- c-------- a-s---fa- v3ppia--- v--pna--- l-s---ma- v-sppama- d-------- a-s---na- n-s---na- v--pna--- u--------,h
p-s---mn- d-------- d-------- l-p---mg- n-p---mg- n-s---fa- c-------- n-s---fa- v3spsa--- u-------- r-------- n-s---fa- p-s---mn- d-------- v3spie--- c-------- v3spie--- l-p---md- a-p---md- n-p---md- u--------,h
v3ppia--- d-------- p3s---ma- r-------- l-s---ma- n-s---ma- v-sapama- p-s---na- p-p---na- v--pna--- u--------,h
n-s---ma- d-------- a-s---ma- l-s---ma- v-sppema- r-------- p-p---fg- a-p---mn- v3ppia--- r-------- l-s---fg- n-s---fg- u-------- c-------- l-p---fa- a-p---fa- n-p---fa- u-------- l-s---fa- a-s---fa- n-s---fa- v-pppamn- u--------,h
r-------- n-s---ma- d-------- d-------- v3ppia--- c-------- v3ppia--- u-------- d-------- n-p---fa- v3ppie--- u-------- c-------- a-s---ma- p-s---ma- v3ppia--- u-------- c-------- v3ppie--- n-p---ma- d-------- u--------,h
d-------- p-s---nn- a-s---nn- p-p---md- d-------- v3sria--- v--pne--- u-------- p-s---nn- n-p---ma- d-------- a-p---ma- v3sria--- u-------- p1p---ma- d-------- d-------- u--------,h
l-p---nn- n-p---nn- p-p---md- v-pppann- a-p---nn- l-p---md- n-p---nd- c-------- l-s---fd- n-s---fd- v3ppia--- a-s---ma- r-------- a-s---na- n-s---na- u-------- p-s---na- n-p---mn- d-------- x-------- v3ppia--- u-------- n-p---mn- c-------- x-------- u--------,h
r-------- p-s---nn- v-srpemn- v2sfia--- v-pppana- l-p---mg- n-p---mg- l-p---na- n-p---nn- u-------- d-------- l-p---na- d-------- l-p---na- d-------- c-------- u-------- c-------- a-p---na- d-------- u--------,h
p-p---na- d-------- d-------- v1spia--- r-------- p-p---mg- v-srpamn- v--ana--- u--------,h
p-p---nn- d-------- d-------- v-pppenn- v3spie--- d-------- d-------- d-------- r-------- l-s---mg- v-sapamg- u-------- c-------- d-------- a-s---na- v3spie--- n-s---mg- n-s---mg- l-s---mn- n-p---ma- c-------- d-------- r-------- n-s---mg- c-------- n-s---mg- v3sasp--- u--------,h
n-p---ma- d-------- d-------- d-------- v1sria--- p-p---na- v-pppama- u--------,h
d-------- d-------- d-------- v3ppia--- u--------,h
v-papamn- d-------- d-------- l-s---ma- n-s---ma- n-p---mn- n-s---fd- v3ppia--- u--------,h
n-p---mn- d-------- v3prie--- a-s---na- l-p---mg- d-------- a-p---mg- n-p---mg- c-------- l-p---mg- r-------- n-s---fd- n-p---mg- u--------,h
l-p---mn- d-------- d-------- v3ppia--- a-s---na- p-s---na- v--pna--- u-------- c-------- d-------- a-p---na- v3ppia--- u--------,h
l-p---mn- d-------- d-------- n-p---mn- n-s---fd- a-p---na- r-------- n-s---mg- c-------- n-s---mg- v3paia--- u-------- c-------- n-s---na- a-s---na- a-s---na- v3ppie--- u-------- v-pppamn- d-------- n-p---ma- d-------- d-------- n-p---ma- d-------- a-p---na- n-p---na- c-------- a-p---na- u--------,h
d-------- r-------- d-------- l-s---md- n-s---md- a-s---md- v3spma--- c-------- d-------- d-------- v3saip--- u-------- v1spia--- c-------- r-------- l-s---ma- a-s---ma- n-s---ma- u--------,h
n-p---mn- d-------- c-------- n-p---mn- u-------- c-------- l-p---mn- n-p---mn- a-p---na- v3plie--- r-------- n-p---mg- u-------- v3piia--- n-p---ma- r-------- n-p---fa- r-------- n-s---ma- u-------- v-pppamn- r-------- l-p---nd- p-p---nd- v--pna--- p-p---nd- d-------- n-s---md- v3piia--- a-p---mn- u--------,h
l-s---mn- d-------- v-sagamn- p-p---mg- p-p---na- v3piie--- v3saia--- p-p---md- n-s---ma- u-------- n-s---ma- v-sppamn- n-s---ma- v-sapama- n-p---ma- r-------- l-s---fd- n-s---fd- v--pna--- u-------- v-sppama- p-p---ma- v--fnm--- r-------- n-s---fa- u--------,h
c-------- d-------- v--anp--- l-s---fg- n-s---fg- u-------- v--ana--- n-s---nn- c-------- v--ana--- d-------- n-s---na- a-s---na- l-p---mg- n-p---mg- c-------- v--ana--- u-------- v-sapamd- c-------- v-pppema- v--ana--- d-------- p-s---ma- r-------- l-p---ma- n-p---ma- v2ppme--- p1s---md- v-pppemn- u-------- c-------- d-------- p-s---mg- v-sppamg- v2piia--- v--pna--- v-pppemn- u--------,h
n-s---mn- d-------- a-s---ma- l-s---ma- n-s---ma- l-p---md- n-p---md- c-------- l-p---md- n-p---md- p-p---ng- r-------- v3saia--- u-------- c-------- d-------- l-p---mn- n-p---mn- a-s---na- a-s---mg- n-s---mg- v-sappmg- r-------- n-p---mg- v--pne--- p-p---ma- r-------- n-s---mg- d-------- v3piie--- u-------- d-------- c-------- v-prpeng- l-p---ng- n-p---ng- v3piia--- a-p---mn- v--pne--- n-s---md- u--------,h
l-s---mn- d-------- d-------- n-s---fd- v-sppemn- v3siia--- p-p---md- p-p---na- u--------,h
n-p---mn- d-------- c-------- v3paia--- p-p---ng- v-pappng- r-------- l-p---fa- n-p---fa- u-------- n-p---na- d-------- v3paim--- a-p---mn- c-------- v3piie--- r-------- n-s---na- l-p---mn- p-p---mn- u-------- r-------- n-p---mg- u--------,h
r-------- a-p---ma- d-------- p-p---ma- n-s---na- n-s---mn- v3saim--- r-------- p-p---nd- d-------- l-s---mn- n-s---mn- u--------,h
l-p---md- d-------- a-p---md- n-p---md- v3saia--- a-s---md- n-s---md- v--pna--- n-p---ma- r-------- n-s---fa- v-pfpmma- n-p---md- v--pna--- u--------,h
l-p---mn- d-------- n-p---mn- a-p---mn- u-------- p-p---mg- d-------- l-s---nn- n-s---nn- v3spia--- u-------- l-s---mg- d-------- n-s---mg- c-------- l-p---fg- n-p---fg- r-------- l-s---nd- a-s---md- v3piia--- v-papmmn- n-p---fa- a-p---mg- n-p---mg- p-p---mg- p-p---mn- v1pria--- u--------,h
d-------- d-------- l-p---nn- d-------- p-s---fg- n-p---nn- p-s---na- v3spia--- l-s---fd- n-s---fd- d-------- l-p---nn- d-------- d-------- l-p---nn- r-------- l-s---fa- n-s---fa- c-------- l-p---nn- r-------- l-s---fa- n-s---fa- u-------- l-p---nn- d-------- r-------- l-s---ng- n-s---ng- d-------- c-------- a-s---ng- v-pppenn- u-------- l-p---nn- c-------- r-------- l-s---ng- a-s---ng- d-------- c-------- a-s---ng- u--------,h
n-s---fa- d-------- d-------- l-s---fa- a-s---fa- p-p---mn- v3pria--- u-------- c-------- n-p---ma- n-p---ma- n-p---ng- u--------,h
n-s---fn- d-------- p-p---fg- a-s---fn- v3spie--- n-s---fn- r-------- n-s---fa- u-------- d-------- c-------- n-s---fn- d-------- c-------- n-s---fn- u--------,h
p-p---fn- d-------- r-------- l-s---fd- n-s---fd- v3prie--- r-------- p-p---na- v-pppefn- p-p---md- u-------- p-p---fn- c-------- r-------- l-s---fd- n-s---fd- u-------- n-s---fn- n-s---mn- n-s---fn- n-s---fn- n-p---fn- n-s---fn- u--------,h
a-p---fn- d-------- l-p---fn- n-p---fn- l-p---fd- a-s---na- v-pappfd- v3ppia--- r-------- n-s---fa- p-s---na- u-------- p-p---md- c-------- v3ppia--- u--------,h
d-------- d-------- a-p---fn- a-p---fn- n-p---fn- n-p---fn- u-------- p-p---fg- l-p---fn- a-------- d-------- n-p---fa- v3prie--- u-------- n-s---fa- d-------- c-------- n-s---fa- u-------- l-s---fn- c-------- a-s---fn- r-------- l-s---fd- n-s---fd- v3srie--- u-------- n-p---fn- u--------,h
n-p---mn- d-------- d-------- c-------- n-p---mn- r-------- p-s---na- v3ppie--- u-------- n-p---mn- c-------- r-------- p-p---mg- a-p---mn- u--------,h
p-p---mn- n-p---mn- n-s---fg- n-p---mn- v3ppie--- u--------,h
a-p---mg- d-------- d-------- l-p---mg- n-p---mg- l-p---mn- n-p---mn- d-------- v3piia--- r-------- n-s---fd- l-s---mg- n-s---mg- u-------- n-s---na- v-papmmn- u-------- l-p---md- c-------- p-p---mg- n-p---md- v3siia--- a-s---nn- p-s---nn- u--------,h
d-------- d-------- n-p---mn- v3piia--- d-------- n-p---mg- a-p---mn- c-------- a-p---mn- l-p---mn- n-p---mn- n-p---mn- u--------,h
v3paip--- d-------- r-------- l-p---mg- a-p---mg- n-p---mg- p-p---mn- r-------- a-s---na- d-------- p-s---na- u-------- a-s---ng- c-------- v-sppamg- l-s---ng- a-s---ng- d-------- a-s---ng- n-s---ng- u-------- a-s---nd- d-------- v3siia--- a-s---nns l-p---ng- n-p---ng- l-s---nn- a-s---nn- c-------- n-s---mg- a-s---mg- u--------,h
c-------- d-------- d-------- n-p---fn- u-------- v3siia--- a-s---nn- a-s---nn- n-s---nn- a-s---nn- u--------,h
l-p---mn- d-------- d-------- a-p---mn- n-p---mn- c-------- l-p---mn- n-p---mn- v3paia--- l-s---na- n-s---na- u-------- d-------- v-pppemn- n-p---mn- v--rne--- u-------- c-------- d-------- d-------- v3ppie--- p1s---md- l-p---mn- a-p---mn- p-p---ng- v--pne--- l-s---nd- n-s---nd- u--------,h
